"","X","CTN","id","fixtime","fixtype","lat","lon","utmzone","utmy","utmx","alt","fixsched","hdop","nsats","fixrate","step","angle","deploy.site","date","month","Primary","Aux1","Aux2","Aux3","Code","Site","DateCapture","ID","Sex","AgeClass"
"5879",66203,"700591A","700591A",2018-04-05 12:00:00,"Resolved QFP",65.242592,-157.216063,"4W",7236670,583352,86,"Auxiliary 3",1.6,9,4,1.08020634052487,2.62882551221817,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5880",66204,"700591A","700591A",2018-04-05 16:00:00,"Resolved QFP",65.240015,-157.193789,"4W",7236412,584401,103,"Auxiliary 3",1.4,7,4,1.4554182439069,0.989003451044873,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5881",66205,"700591A","700591A",2018-04-05 20:00:00,"Resolved QFP",65.24862,-157.170376,"4W",7237403,585467,104,"Auxiliary 3",0.9,9,4,0.98006983475187,1.64535017822219,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5882",66206,"700591A","700591A",2018-04-06 00:00:00,"Resolved QFP",65.254778,-157.185342,"4W",7238069,584748,84,"Auxiliary 3",1.2,8,4,1.67507787583085,1.91379455585955,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5883",66207,"700591A","700591A",2018-04-06 04:00:00,"Resolved QFP",65.241142,-157.200386,"4W",7236529,584089,82,"Auxiliary 3",1.5,8,4,0.665619438280863,-1.4899135906577,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5884",66208,"700591A","700591A",2018-04-06 08:00:00,"Resolved QFP",65.243202,-157.21375,"4W",7236741,583458,83,"Auxiliary 3",1,8,4,1.2059507559866,1.34288504709371,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5885",66209,"700591A","700591A",2018-04-06 12:00:00,"Resolved QFP",65.234156,-157.22789,"4W",7235714,582826,63,"Auxiliary 3",1.9,8,4,0.0694621185081644,2.57987343187453,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5886",66210,"700591A","700591A",2018-04-06 16:00:00,"Resolved QFP",65.234415,-157.226539,"4W",7235745,582888,103,"Auxiliary 3",1.5,8,4,1.56783623450904,-0.174161229890461,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5887",66211,"700591A","700591A",2018-04-06 20:00:00,"Resolved QFP",65.237953,-157.194087,"4W",7236182,584393,73,"Auxiliary 3",1.6,7,4,0.0684289480928878,-0.64575213370075,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5888",66212,"700591A","700591A",2018-04-07 00:00:00,"Resolved QFP",65.237719,-157.192734,"4W",7236158,584457,97,"Auxiliary 3",1.1,7,4,0.767363107268128,-3.11840417815131,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5889",66213,"700591A","700591A",2018-04-07 04:00:00,"Resolved QFP",65.240194,-157.208049,"4W",7236413,583734,123,"Auxiliary 3",4.1,6,4,1.61780590493231,0.82076007781369,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5890",66214,"700591A","700591A",2018-04-07 08:00:00,"Resolved QFP",65.233843,-157.239159,"4W",7235665,582300,94,"Auxiliary 3",1.3,6,4,0.369558540478132,2.35952021349166,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5891",66215,"700591A","700591A",2018-04-07 12:00:00,"Resolved QFP",65.232771,-157.231681,"4W",7235555,582653,86,"Auxiliary 3",2.4,7,4,0.227738700016599,-2.39710289764038,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5892",66216,"700591A","700591A",2018-04-07 16:00:00,"Resolved QFP",65.231947,-157.236137,"4W",7235457,582448,110,"Auxiliary 3",1.1,8,4,0.508757625560344,2.28878298770397,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5893",66217,"700591A","700591A",2018-04-07 20:00:00,"Resolved QFP",65.230013,-157.226284,"4W",7235255,582914,74,"Auxiliary 3",1.3,6,4,0.155353286210314,-1.87740497570149,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5894",66218,"700591A","700591A",2018-04-08 00:00:00,"Resolved QFP",65.228988,-157.228534,"4W",7235138,582812,91,"Auxiliary 3",0.9,9,4,NA,NA,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5895",66219,"700591A","700591A",2018-04-08 12:00:00,"Resolved QFP",65.231394,-157.239929,"4W",7235391,582272,106,"Auxiliary 3",0.8,12,4,0.597251363053868,NA,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5896",66220,"700591A","700591A",2018-04-08 16:00:00,"Resolved QFP",65.235156,-157.230837,"4W",7235822,582685,108,"Auxiliary 3",1.9,6,4,0.526734591707562,-2.04011581180982,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5897",66221,"700591A","700591A",2018-04-08 20:00:00,"Resolved QFP",65.230656,-157.227408,"4W",7235325,582859,63,"Auxiliary 3",1.6,8,4,0.176854309094929,-0.668508423881601,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5898",66222,"700591A","700591A",2018-04-09 00:00:00,"Resolved QFP",65.229171,-157.228737,"4W",7235158,582802,115,"Auxiliary 3",1.9,6,4,0.950502181397818,-2.50894690830345,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5899",66223,"700591A","700591A",2018-04-09 04:00:00,"Resolved QFP",65.237379,-157.234228,"4W",7236065,582520,99,"Auxiliary 3",1,9,4,2.79754336099892,-1.16085896730451,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5900",66224,"700591A","700591A",2018-04-09 08:00:00,"Resolved QFP",65.253216,-157.187806,"4W",7237891,584638,89,"Auxiliary 3",1,8,4,0.913459895339649,-0.619654305399039,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"5901",67242,"700592A","700592A",2018-08-19 16:00:00,"Resolved QFP",67.650636,-149.762787,"6W",7506528,382795,537,"Primary",1.6,7,4,0.00787957484946069,NA,"WIS",2018-08-20,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5902",67243,"700592A","700592A",2018-08-19 20:00:00,"Resolved QFP",67.650596,-149.762634,"6W",7506524,382802,519,"Primary",4.3,7,4,0.00393121621304001,-1.97044276282235,"WIS",2018-08-20,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5903",67244,"700592A","700592A",2018-08-20 00:00:00,"Resolved QFP",67.650577,-149.762712,"6W",7506522,382798,520,"Primary",1.4,8,4,0.00520282510369201,-1.24015303352476,"WIS",2018-08-20,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5904",67245,"700592A","700592A",2018-08-20 04:00:00,"Resolved QFP",67.650606,-149.762808,"6W",7506525,382794,532,"Primary",1.1,10,4,0.0214492761447484,2.29908268219327,"WIS",2018-08-20,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5905",67246,"700592A","700592A",2018-08-20 08:00:00,"Resolved QFP",67.650414,-149.762779,"6W",7506504,382795,477,"Primary",2.2,7,4,1.30985609838966,2.6055389584687,"WIS",2018-08-20,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5906",67247,"700592A","700592A",2018-08-20 12:00:00,"Resolved QFP",67.660838,-149.748562,"6W",7507638,383449,580,"Primary",2.4,9,4,1.28414265597791,3.13158165263586,"WIS",2018-08-20,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5907",67248,"700592A","700592A",2018-08-20 16:00:00,"Resolved QFP",67.650671,-149.762762,"6W",7506532,382797,537,"Primary",1.2,8,4,0.00986750824952732,1.02609419394898,"WIS",2018-08-21,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5908",67249,"700592A","700592A",2018-08-20 20:00:00,"Resolved QFP",67.650595,-149.762643,"6W",7506523,382801,521,"Primary",1.4,7,4,0.859573517284573,-1.18572554390116,"WIS",2018-08-21,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5909",67250,"700592A","700592A",2018-08-21 00:00:00,"Resolved QFP",67.644451,-149.774866,"6W",7505862,382252,608,"Primary",1.8,6,4,2.560194620415,0.504653191692423,"WIS",2018-08-21,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5910",67251,"700592A","700592A",2018-08-21 04:00:00,"Resolved QFP",67.621732,-149.783487,"6W",7503348,381773,431,"Primary",0.9,8,4,2.13599059973755,-0.778052723377165,"WIS",2018-08-21,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5911",67252,"700592A","700592A",2018-08-21 08:00:00,"Resolved QFP",67.61015,-149.823501,"6W",7502135,380015,528,"Primary",1,8,4,3.19387846244693,-2.74163116134736,"WIS",2018-08-21,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5912",67253,"700592A","700592A",2018-08-21 12:00:00,"Resolved QFP",67.634973,-149.786031,"6W",7504828,381731,509,"Primary",1.7,6,4,2.00491207023544,0.00738129598129289,"WIS",2018-08-21,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5913",67254,"700592A","700592A",2018-08-21 16:00:00,"Resolved QFP",67.650622,-149.762797,"6W",7506527,382795,533,"Primary",1.5,8,4,0.0128506292066647,-0.899604706280594,"WIS",2018-08-22,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5914",67255,"700592A","700592A",2018-08-21 20:00:00,"Resolved QFP",67.65064,-149.762498,"6W",7506528,382808,528,"Primary",3.6,6,4,0.0128015720268247,2.9237006389676,"WIS",2018-08-22,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5915",67256,"700592A","700592A",2018-08-22 00:00:00,"Resolved QFP",67.650647,-149.762799,"6W",7506530,382795,537,"Primary",1.4,8,4,0.0967058289807362,-1.89355344602911,"WIS",2018-08-22,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5916",67257,"700592A","700592A",2018-08-22 04:00:00,"Resolved QFP",67.651451,-149.761946,"6W",7506618,382835,514,"Primary",1.3,7,4,NA,NA,"WIS",2018-08-22,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5917",67258,"700592A","700592A",2018-08-22 12:00:00,"Resolved QFP",67.651278,-149.762173,"6W",7506599,382825,522,"Primary",2.7,5,4,1.3094339723775,NA,"WIS",2018-08-22,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5918",67259,"700592A","700592A",2018-08-22 16:00:00,"Unresolved QFP",67.646414,-149.734101,"6W",7506004,383991,-1,"Primary",25.5,4,4,1.30044045518546,3.13525308768465,"WIS",2018-08-23,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5919",67260,"700592A","700592A",2018-08-22 20:00:00,"Resolved QFP",67.651307,-149.761905,"6W",7506601,382836,528,"Primary",1.5,6,4,0.0101201265490638,-1.92544062055856,"WIS",2018-08-23,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5920",67261,"700592A","700592A",2018-08-23 00:00:00,"Resolved QFP",67.651371,-149.761736,"6W",7506608,382844,520,"Primary",3.7,5,4,0.96360452324073,1.68505405174461,"WIS",2018-08-23,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5921",67262,"700592A","700592A",2018-08-23 04:00:00,"Resolved QFP",67.65676,-149.779481,"6W",7507242,382118,767,"Primary",1.2,8,4,2.64243223363274,3.0803907282418,"WIS",2018-08-23,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5922",67263,"700592A","700592A",2018-08-23 08:00:00,"Unresolved QFP",67.640868,-149.733318,"6W",7505385,383997,-9,"Primary",25.5,4,4,2.75231880781975,-1.62289618093254,"WIS",2018-08-23,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5923",67264,"700592A","700592A",2018-08-23 12:00:00,"Resolved QFP",67.623439,-149.779182,"6W",7503530,381964,451,"Primary",2,7,4,1.804710355211,-2.65798166228952,"WIS",2018-08-23,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5924",67265,"700592A","700592A",2018-08-23 16:00:00,"Resolved QFP",67.638881,-149.766489,"6W",7505226,382580,440,"Primary",0.8,11,4,1.3963049971098,0.166879673746242,"WIS",2018-08-24,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5925",67266,"700592A","700592A",2018-08-23 20:00:00,"Resolved QFP",67.651284,-149.762014,"6W",7506599,382831,537,"Primary",2.3,5,4,0.0421400934099294,-2.11574911460399,"WIS",2018-08-24,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5926",67267,"700592A","700592A",2018-08-24 00:00:00,"Resolved QFP",67.651046,-149.761243,"6W",7506571,382863,540,"Primary",10.7,5,4,0.0413826833760583,2.59864359827827,"WIS",2018-08-24,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5927",67268,"700592A","700592A",2018-08-24 04:00:00,"Resolved QFP",67.651395,-149.761574,"6W",7506611,382850,527,"Primary",1.5,7,4,0.0463721029054127,-2.64311837606647,"WIS",2018-08-24,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5928",67269,"700592A","700592A",2018-08-24 08:00:00,"Resolved QFP",67.651119,-149.760757,"6W",7506578,382884,517,"Primary",6.6,5,4,NA,NA,"WIS",2018-08-24,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5929",67270,"700592A","700592A",2018-08-24 16:00:00,"Unresolved QFP",67.656738,-149.756397,"6W",7507196,383096,-8,"Primary",25.5,4,4,1.85818040665966,NA,"WIS",2018-08-25,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5930",67271,"700592A","700592A",2018-08-24 20:00:00,"Unresolved QFP",67.663451,-149.796475,"6W",7508020,381431,3,"Primary",25.5,4,4,2.86945934322694,2.64132255998731,"WIS",2018-08-25,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5931",67272,"700592A","700592A",2018-08-25 00:00:00,"Resolved QFP",67.64305,-149.755286,"6W",7505669,383076,468,"Primary",1.1,8,4,2.42992736132435,-1.16699776581932,"WIS",2018-08-25,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5932",67273,"700592A","700592A",2018-08-25 04:00:00,"Resolved QFP",67.624049,-149.783273,"6W",7503606,381794,437,"Primary",2.4,7,4,2.90649354202126,0.0258526702343421,"WIS",2018-08-25,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5933",67274,"700592A","700592A",2018-08-25 08:00:00,"Resolved QFP",67.600999,-149.815165,"6W",7501099,380323,433,"Primary",1.6,7,4,3.17073209146261,-2.63486175880783,"WIS",2018-08-25,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5934",67275,"700592A","700592A",2018-08-25 12:00:00,"Resolved QFP",67.629422,-149.816738,"6W",7504268,380400,840,"Primary",1.4,10,4,3.38247728101142,-0.78186824033995,"WIS",2018-08-25,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5935",67276,"700592A","700592A",2018-08-25 16:00:00,"Resolved QFP",67.651379,-149.761798,"6W",7506609,382841,515,"Primary",1.6,6,4,2.8190808047164,1.62892008969075,"WIS",2018-08-26,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5936",67277,"700592A","700592A",2018-08-25 20:00:00,"Unresolved QFP",67.667706,-149.812512,"6W",7508525,380773,13,"Primary",25.5,4,4,2.83288597273029,3.14101720504659,"WIS",2018-08-26,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5937",67278,"700592A","700592A",2018-08-26 00:00:00,"Resolved QFP",67.651272,-149.76161,"6W",7506597,382848,521,"Primary",11.6,5,4,0.0227411679515593,3.01093208905294,"WIS",2018-08-26,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5938",67279,"700592A","700592A",2018-08-26 04:00:00,"Resolved QFP",67.651423,-149.76197,"6W",7506614,382834,516,"Primary",1.3,7,4,0.0116911217802459,2.90453752277734,"WIS",2018-08-26,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5939",67280,"700592A","700592A",2018-08-26 08:00:00,"Resolved QFP",67.651331,-149.761838,"6W",7506604,382839,508,"Primary",1.3,6,4,0.0882105024130584,2.14682752224564,"WIS",2018-08-26,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5940",67281,"700592A","700592A",2018-08-26 12:00:00,"Resolved QFP",67.652027,-149.760851,"6W",7506680,382884,533,"Primary",1,8,4,0.0850171814650474,3.05027490991404,"WIS",2018-08-26,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5941",67282,"700592A","700592A",2018-08-26 16:00:00,"Resolved QFP",67.651392,-149.761959,"6W",7506611,382834,519,"Primary",1.3,7,4,0.0280832600075916,1.12601164768238,"WIS",2018-08-27,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5942",67283,"700592A","700592A",2018-08-26 20:00:00,"Resolved QFP (Uncertain)",67.651176,-149.761619,"6W",7506586,382847,514,"Primary",25.5,5,4,0.0283996721471288,2.74581372946906,"WIS",2018-08-27,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5943",67284,"700592A","700592A",2018-08-27 00:00:00,"Resolved QFP",67.651428,-149.761715,"6W",7506615,382845,489,"Primary",2.3,6,4,0.0294578792464152,-2.69918913910923,"WIS",2018-08-27,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5944",67285,"700592A","700592A",2018-08-27 04:00:00,"Resolved QFP",67.651208,-149.761331,"6W",7506589,382860,537,"Primary",4.9,5,4,1.26221877515566,1.10100800826333,"WIS",2018-08-27,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5945",67286,"700592A","700592A",2018-08-27 08:00:00,"Resolved QFP",67.652522,-149.731797,"6W",7506680,384119,450,"Primary",1.6,7,4,1.2926235470926,3.10359843542027,"WIS",2018-08-27,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5946",67287,"700592A","700592A",2018-08-27 12:00:00,"Resolved QFP",67.651609,-149.762154,"6W",7506636,382827,480,"Primary",2.3,5,4,0.500666437620524,-0.803132109008078,"WIS",2018-08-27,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5947",67288,"700592A","700592A",2018-08-27 16:00:00,"Unresolved QFP",67.654584,-149.770987,"6W",7506984,382467,-10,"Primary",25.5,4,4,NA,NA,"WIS",2018-08-28,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5948",67289,"700592A","700592A",2018-08-28 00:00:00,"Resolved QFP",67.65117,-149.761447,"6W",7506585,382855,539,"Primary",12.5,5,4,0.0307783085717169,NA,"WIS",2018-08-28,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5949",67290,"700592A","700592A",2018-08-28 04:00:00,"Resolved QFP",67.651355,-149.761985,"6W",7506607,382833,521,"Primary",1.4,7,4,3.9093280159432,1.93829394896947,"WIS",2018-08-28,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5950",67291,"700592A","700592A",2018-08-28 08:00:00,"Resolved QFP",67.618637,-149.795003,"6W",7503025,381268,429,"Primary",1.1,8,4,3.89714189153204,3.13737044579592,"WIS",2018-08-28,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5951",67292,"700592A","700592A",2018-08-28 12:00:00,"Resolved QFP",67.651193,-149.761681,"6W",7506588,382845,531,"Primary",2.1,5,4,0.0112267267498313,-0.457654070233029,"WIS",2018-08-28,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5952",67293,"700592A","700592A",2018-08-28 16:00:00,"Resolved QFP",67.651261,-149.761486,"6W",7506595,382854,516,"Primary",3.2,5,4,NA,NA,"WIS",2018-08-29,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5953",67294,"700592A","700592A",2018-08-29 00:00:00,"Resolved QFP",67.65247,-149.762753,"6W",7506733,382806,542,"Primary",1.1,9,4,0.139406842312433,NA,"WIS",2018-08-29,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5954",67295,"700592A","700592A",2018-08-29 04:00:00,"Resolved QFP",67.651271,-149.761825,"6W",7506597,382839,522,"Primary",1.2,8,4,3.0107471540936,-0.809494268456241,"WIS",2018-08-29,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5955",67296,"700592A","700592A",2018-08-29 08:00:00,"Resolved QFP",67.627881,-149.797216,"6W",7504059,381221,471,"Primary",2.1,6,4,NA,NA,"WIS",2018-08-29,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5956",67297,"700592A","700592A",2018-08-29 16:00:00,"Resolved QFP",67.651357,-149.761892,"6W",7506607,382837,502,"Primary",1.2,7,4,NA,NA,"WIS",2018-08-30,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5957",67298,"700592A","700592A",2018-08-30 00:00:00,"Resolved QFP",67.651622,-149.759191,"6W",7506631,382953,515,"Primary",1,9,4,0.128494532928203,NA,"WIS",2018-08-30,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5958",67299,"700592A","700592A",2018-08-30 04:00:00,"Resolved QFP",67.651626,-149.762218,"6W",7506638,382824,526,"Primary",1.2,8,4,0.0334312627313748,1.88930016281965,"WIS",2018-08-30,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5959",67300,"700592A","700592A",2018-08-30 08:00:00,"Resolved QFP",67.651341,-149.761974,"6W",7506605,382833,500,"Primary",1.4,6,4,0.931705978603986,-2.94016865891454,"WIS",2018-08-30,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5960",67301,"700592A","700592A",2018-08-30 12:00:00,"Resolved QFP",67.658605,-149.772815,"6W",7507435,382410,729,"Primary",0.9,11,4,0.930311325760312,-3.13414966809737,"WIS",2018-08-30,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5961",67302,"700592A","700592A",2018-08-30 16:00:00,"Resolved QFP",67.651382,-149.761852,"6W",7506610,382839,507,"Primary",1.3,7,4,0.0882987713260068,-1.29455836676711,"WIS",2018-08-31,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5962",67303,"700592A","700592A",2018-08-30 20:00:00,"Unresolved QFP",67.650814,-149.763301,"6W",7506549,382774,-9,"Primary",25.5,4,4,0.0873130173266388,2.9648387782394,"WIS",2018-08-31,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5963",67304,"700592A","700592A",2018-08-31 00:00:00,"Resolved QFP",67.651271,-149.761631,"6W",7506597,382847,526,"Primary",3.3,5,4,0.0110634234660746,-1.90225270133216,"WIS",2018-08-31,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5964",67305,"700592A","700592A",2018-08-31 04:00:00,"Resolved QFP",67.651176,-149.761556,"6W",7506586,382850,537,"Primary",7.7,6,4,5.58817154995951,-0.69514200832303,"WIS",2018-08-31,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5965",67306,"700592A","700592A",2018-08-31 08:00:00,"Resolved QFP",67.605082,-149.813111,"6W",7501550,380431,429,"Primary",2,6,4,2.04778275762581,-1.77373932155292,"WIS",2018-08-31,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5966",67307,"700592A","700592A",2018-08-31 12:00:00,"Resolved QFP",67.615538,-149.852696,"6W",7502792,378803,773,"Primary",1.2,7,4,5.10542946110052,-1.89289956262234,"WIS",2018-08-31,8,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5967",67308,"700592A","700592A",2018-08-31 16:00:00,"Resolved QFP",67.642939,-149.756443,"6W",7505659,383026,432,"Primary",0.9,8,4,NA,NA,"WIS",2018-09-01,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5968",67309,"700592A","700592A",2018-09-01 00:00:00,"Resolved QFP",67.65136,-149.761822,"6W",7506607,382840,506,"Primary",1.3,7,4,0.0230486911608895,NA,"WIS",2018-09-01,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5969",67310,"700592A","700592A",2018-09-01 04:00:00,"Resolved QFP (Uncertain)",67.651187,-149.761525,"6W",7506587,382852,515,"Primary",1.2,7,4,0.311400666641554,0.517843144723574,"WIS",2018-09-01,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5970",67311,"700592A","700592A",2018-09-01 08:00:00,"Resolved QFP (Uncertain)",67.649912,-149.754999,"6W",7506433,383122,484,"Primary",1.4,6,4,0.799746888515223,2.86351787062251,"WIS",2018-09-01,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5971",67312,"700592A","700592A",2018-09-01 12:00:00,"Unresolved QFP",67.654811,-149.768757,"6W",7507005,382563,-10,"Primary",25.5,4,4,0.478709110074389,2.94562329306598,"WIS",2018-09-01,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5972",67313,"700592A","700592A",2018-09-01 16:00:00,"Resolved QFP",67.651324,-149.762181,"6W",7506604,382824,508,"Primary",1.2,7,4,NA,NA,"WIS",2018-09-02,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5973",67314,"700592A","700592A",2018-09-02 00:00:00,"Resolved QFP",67.65242,-149.767721,"6W",7506736,382595,566,"Primary",1,8,4,0.0171357658905077,NA,"WIS",2018-09-02,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5974",67315,"700592A","700592A",2018-09-02 04:00:00,"Resolved QFP",67.652484,-149.768088,"6W",7506744,382580,589,"Primary",1,8,4,1.88892165525899,0.251465835515995,"WIS",2018-09-02,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5975",67316,"700592A","700592A",2018-09-02 08:00:00,"Resolved QFP",67.65548,-149.811889,"6W",7507162,380738,748,"Primary",2.1,6,4,4.34529573572928,1.801956095599,"WIS",2018-09-02,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5976",67317,"700592A","700592A",2018-09-02 12:00:00,"Resolved QFP",67.616574,-149.806477,"6W",7502817,380771,466,"Primary",1,8,4,4.31663384198896,2.69992809555276,"WIS",2018-09-02,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5977",67318,"700592A","700592A",2018-09-02 16:00:00,"Resolved QFP",67.652386,-149.767938,"6W",7506733,382586,562,"Primary",1.5,7,4,0.00733713683856146,0.622222371120245,"WIS",2018-09-03,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5978",67319,"700592A","700592A",2018-09-02 20:00:00,"Resolved QFP",67.65245,-149.767978,"6W",7506740,382584,582,"Primary",1.7,7,4,0.00644740731080607,1.56408344229165,"WIS",2018-09-03,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5979",67320,"700592A","700592A",2018-09-03 00:00:00,"Resolved QFP",67.652437,-149.768126,"6W",7506739,382578,562,"Primary",1.5,7,4,1.15436347846856,0.739862609683799,"WIS",2018-09-03,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5980",67321,"700592A","700592A",2018-09-03 04:00:00,"Resolved QFP",67.643918,-149.783568,"6W",7505819,381881,726,"Primary",0.9,10,4,1.16208061013589,3.1342890482591,"WIS",2018-09-03,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
"5981",67322,"700592A","700592A",2018-09-03 08:00:00,"Resolved QFP",67.652449,-149.767853,"6W",7506740,382590,559,"Primary",2,6,4,1.3321233624172,-1.60734949578151,"WIS",2018-09-03,9,"E","H","G","F","EHGF",NA,NA,NA,NA,NA
